msme_id,business_name,sector,employees,years_in_business,ntc_flag,gst_filing_delay_days,gst_compliance_pct,upi_txn_consistency,upi_monthly_volume,inflow_outflow_ratio,bank_balance_avg,bounce_count_6m,epfo_regularity_pct,loan_emi_outflow_ratio,pillar_gst_score,pillar_upi_score,pillar_banking_score,pillar_epfo_score,pillar_stability_score,financial_health_score,risk_band,archetype
MSME00950,"Suresh, Mane and Vyas",Manufacturing,1,4.5,1,12.8,81.6,0.869,200832.0,1.02,88313.0,0,72.4,0.324,79.7,80.9,49.8,72.4,33.8,69.3,Moderate,moderate
MSME00951,Mane LLC,IT/Services,8,12.6,1,16.6,74.7,0.731,247101.0,0.97,74674.0,0,69.4,0.261,72.9,75.9,44.2,69.4,60.0,63.5,Moderate,moderate
MSME00952,Nazareth Ltd,Retail Trade,6,12.0,0,8.0,76.7,0.747,100274.0,1.03,81831.0,0,56.7,0.349,80.2,62.3,47.8,56.7,55.5,67.0,Moderate,moderate
MSME00953,Mahajan PLC,Food & Beverage,5,9.3,0,3.7,94.5,1.0,847336.0,1.41,225321.0,0,96.1,0.08,94.0,100.0,88.1,96.1,55.5,93.6,Healthy,healthy
MSME00954,Jani-Kara,Food & Beverage,9,0.8,1,6.2,60.6,0.434,80677.0,0.77,17507.0,4,51.8,0.419,71.9,38.4,1.2,51.8,19.8,37.7,High-Risk,high_risk
MSME00955,Mandal-Deshmukh,Retail Trade,11,6.4,1,7.8,84.0,0.689,151823.0,1.14,30879.0,6,72.0,0.408,84.8,63.4,3.0,72.0,37.0,51.2,Moderate,moderate
MSME00956,Menon-Sridhar,Agri-processing,7,8.3,0,3.0,96.4,0.93,389870.0,1.44,156040.0,0,86.2,0.227,95.7,95.1,80.9,86.2,48.1,84.5,Healthy,healthy
MSME00957,Ben LLC,Construction Materials,7,8.5,0,7.5,89.6,0.739,208621.0,1.0,64714.0,1,74.0,0.369,88.3,72.6,36.5,74.0,44.4,63.4,Moderate,moderate
MSME00958,"Parsa, Chaudhuri and Buch",Agri-processing,11,1.2,1,1.8,91.2,0.795,463885.0,1.32,263632.0,0,97.5,0.115,93.4,85.7,86.3,97.5,30.1,86.0,Healthy,healthy
MSME00959,Sankar and Sons,Food & Beverage,3,5.8,1,3.4,100.0,0.9,483528.0,1.15,154202.0,0,96.6,0.105,97.5,93.0,74.3,96.6,44.3,79.9,Healthy,healthy
MSME00960,Manne and Sons,Manufacturing,12,5.0,1,5.4,79.3,0.79,236149.0,1.2,50149.0,2,65.9,0.319,83.7,78.9,30.8,65.9,35.4,62.3,Moderate,moderate
MSME00961,Soman Group,Manufacturing,5,9.8,1,0.1,94.9,0.955,339456.0,1.25,235556.0,0,89.3,0.181,96.9,96.8,85.0,89.3,54.0,83.6,Healthy,healthy
MSME00962,Sahni Inc,IT/Services,26,7.5,0,9.6,84.9,0.764,165351.0,1.12,36139.0,3,79.5,0.416,84.0,70.0,19.4,79.5,40.0,58.1,Moderate,moderate
MSME00963,Bir Group,Textiles,9,2.9,1,1.6,95.5,0.879,599391.0,1.28,167011.0,0,90.1,0.152,96.2,91.6,81.3,90.1,34.1,86.1,Healthy,healthy
MSME00964,Rana LLC,Food & Beverage,3,10.8,0,4.4,97.2,0.985,599809.0,1.11,168601.0,1,94.1,0.2,95.2,99.0,73.5,94.1,56.4,77.9,Healthy,healthy
MSME00965,Datta-Prasad,Manufacturing,11,13.4,0,1.2,96.9,0.976,282479.0,1.5,90599.0,0,95.5,0.168,97.3,96.6,60.3,95.5,65.2,79.6,Healthy,healthy
MSME00966,"Pal, Saha and Pau",Food & Beverage,3,7.9,0,1.1,94.1,0.906,105096.0,1.28,34133.0,0,98.4,0.206,95.7,73.9,36.9,98.4,47.5,71.8,Healthy,healthy
MSME00967,Soman and Sons,Manufacturing,9,12.6,1,10.6,64.2,0.567,126920.0,1.08,47351.0,1,64.3,0.269,70.9,52.4,32.5,64.3,59.7,51.0,Moderate,moderate
MSME00968,Chandra-Luthra,Textiles,2,3.9,0,2.6,96.1,0.947,357995.0,1.13,270957.0,0,88.3,0.241,95.8,96.3,82.6,88.3,34.5,79.3,Healthy,healthy
MSME00969,Bava-Sharaf,Textiles,8,1.4,1,9.2,72.6,0.819,309131.0,1.23,105406.0,2,75.1,0.417,76.9,87.3,49.8,75.1,21.7,62.4,Moderate,moderate
MSME00970,Mishra PLC,Retail Trade,1,2.7,1,4.5,75.7,0.789,250090.0,0.95,71392.0,2,64.4,0.275,82.2,80.2,32.7,64.4,29.9,64.3,Moderate,moderate
MSME00971,Gade-Pant,Auto Services,3,2.7,1,4.5,70.6,0.838,266344.0,1.03,67585.0,2,83.7,0.291,79.1,85.3,33.0,83.7,29.4,62.7,Moderate,moderate
MSME00972,"Dhingra, Wali and Bail",Retail Trade,14,0.6,1,31.2,58.7,0.344,100656.0,0.95,1000.0,7,31.2,0.651,52.7,34.2,0.0,31.2,12.3,26.6,High-Risk,high_risk
MSME00973,"Divan, Nayak and Venkataraman",Agri-processing,4,2.8,1,10.1,72.3,0.706,402618.0,0.84,54153.0,0,73.8,0.289,76.1,79.4,34.8,73.8,29.7,57.2,Moderate,moderate
MSME00974,Dewan Ltd,Food & Beverage,6,6.9,0,2.0,100.0,0.897,463970.0,1.23,106464.0,0,88.7,0.164,98.5,92.8,60.0,88.7,45.8,79.6,Healthy,healthy
MSME00975,"Bhasin, Lalla and Gaba",Retail Trade,3,11.0,0,1.2,95.0,0.924,303770.0,1.4,247510.0,0,99.0,0.162,96.2,94.7,88.0,99.0,58.1,89.7,Healthy,healthy
MSME00976,"Mani, Boase and Som",Retail Trade,11,11.4,0,0.1,96.7,0.877,680903.0,1.32,141437.0,0,95.9,0.17,97.9,91.4,73.5,95.9,59.1,84.5,Healthy,healthy
MSME00977,"Sodhi, Brar and Kadakia",Auto Services,8,3.5,0,13.8,78.5,0.889,292514.0,0.91,69448.0,0,78.0,0.296,77.1,91.5,41.4,78.0,31.6,65.8,Moderate,moderate
MSME00978,Ghosh-Rege,Auto Services,6,3.0,0,1.7,98.8,0.861,542816.0,1.35,71044.0,0,94.8,0.151,98.0,90.3,50.7,94.8,34.5,74.8,Healthy,healthy
MSME00979,"Bora, Mukherjee and Kota",Agri-processing,19,15.0,0,10.9,66.7,0.639,97397.0,0.95,35444.0,0,66.3,0.295,72.2,54.5,30.8,66.3,66.1,58.6,Moderate,moderate
MSME00980,Pingle Group,IT/Services,8,4.8,0,13.7,71.6,0.784,394962.0,1.09,103092.0,3,73.8,0.453,73.1,84.9,41.2,73.8,30.8,67.8,Moderate,moderate
MSME00981,"Bahl, Bala and Bhatia",Agri-processing,8,5.0,1,0.0,93.3,0.923,302163.0,1.07,117398.0,0,91.2,0.193,96.0,94.6,60.5,91.2,39.2,79.5,Healthy,healthy
MSME00982,Singhal Ltd,Agri-processing,7,6.0,1,34.8,45.4,0.548,27321.0,0.68,28141.0,7,36.0,0.542,42.2,41.1,0.0,36.0,31.7,23.6,High-Risk,high_risk
MSME00983,Gandhi-Nagy,Food & Beverage,10,7.1,0,1.1,100.0,0.898,5000.0,1.18,304270.0,0,90.4,0.093,99.2,63.4,83.7,90.4,48.5,78.8,Healthy,healthy
MSME00984,"Raval, Shukla and Sekhon",Manufacturing,12,1.3,1,3.4,99.5,0.702,427296.0,0.82,172907.0,0,100.0,0.178,97.2,79.1,74.0,100.0,28.6,83.8,Healthy,healthy
MSME00985,Butala Inc,Construction Materials,13,6.3,1,13.9,78.6,0.609,116681.0,1.07,45023.0,2,63.4,0.235,77.1,54.3,26.4,63.4,41.9,47.6,Moderate,moderate
MSME00986,Ganesh-Chatterjee,Retail Trade,3,4.7,0,3.7,68.3,0.739,187976.0,1.16,60688.0,1,55.8,0.355,78.3,70.5,38.3,55.8,33.4,52.4,Moderate,moderate
MSME00987,"Nadkarni, Dalal and Bains",Manufacturing,7,7.1,0,11.5,72.0,0.739,101012.0,1.14,78398.0,2,75.7,0.223,74.9,61.9,38.9,75.7,44.6,64.9,Moderate,moderate
MSME00988,Bhatti Ltd,Auto Services,15,3.4,0,10.8,77.1,0.718,149313.0,0.87,86897.0,2,73.5,0.517,78.5,65.2,36.5,73.5,24.7,57.6,Moderate,moderate
MSME00989,Virk Group,Manufacturing,10,2.3,1,1.2,97.8,0.981,237888.0,1.25,177135.0,1,100.0,0.125,97.9,92.5,79.0,100.0,33.2,80.9,Healthy,healthy
MSME00990,"Grewal, Gokhale and Ben",Food & Beverage,7,8.4,0,14.8,47.2,0.188,96789.0,0.85,20262.0,4,34.9,0.361,57.7,22.9,3.8,34.9,44.4,25.5,High-Risk,high_risk
MSME00991,Chand Inc,Retail Trade,7,8.9,0,14.3,54.2,0.296,170062.0,0.96,30044.0,1,44.2,0.691,62.2,37.7,24.3,44.2,36.0,44.8,High-Risk,high_risk
MSME00992,Divan-Deo,Agri-processing,5,4.3,1,7.6,72.2,0.661,219009.0,0.96,86306.0,4,73.6,0.335,77.9,68.2,27.9,73.6,32.9,55.2,Moderate,moderate
MSME00993,"Contractor, Nagarajan and Sahni",Auto Services,12,4.4,0,0.0,96.1,0.948,544097.0,1.23,206685.0,0,92.0,0.156,97.7,96.3,84.7,92.0,38.5,86.6,Healthy,healthy
MSME00994,Bhatti LLC,Food & Beverage,4,12.7,0,10.7,76.1,0.697,283292.0,1.17,14698.0,1,79.4,0.329,78.0,77.2,23.3,79.4,58.2,63.6,Moderate,moderate
MSME00995,"D’Alia, Purohit and Naik",IT/Services,5,3.0,0,1.3,94.2,0.86,496906.0,1.64,229674.0,0,92.9,0.17,95.6,90.2,92.8,92.9,33.9,91.5,Healthy,healthy
MSME00996,"Tandon, De and Chaudhary",Textiles,2,7.2,0,2.2,97.6,0.841,491589.0,1.22,239283.0,0,88.4,0.185,96.9,88.9,84.3,88.4,46.0,87.3,Healthy,healthy
MSME00997,Deo Group,Auto Services,8,8.5,1,10.7,42.0,0.516,136996.0,0.81,3526.0,4,72.6,0.577,57.5,49.8,0.0,72.6,38.2,44.6,High-Risk,high_risk
MSME00998,Bandi-Choudhary,Auto Services,3,6.7,0,5.0,97.3,0.899,316830.0,1.24,167774.0,0,96.2,0.141,94.8,92.9,80.7,96.2,45.9,84.5,Healthy,healthy
MSME00999,"Dasgupta, Banik and Nagarajan",Agri-processing,2,8.0,0,32.8,66.2,0.386,121775.0,0.69,37406.0,3,35.0,0.477,56.1,39.2,11.2,35.0,39.7,36.5,High-Risk,high_risk
MSME01000,Sharma PLC,Retail Trade,7,8.2,0,7.8,76.7,0.695,240850.0,0.96,114283.0,0,77.6,0.423,80.4,72.7,57.3,77.6,41.9,69.6,Moderate,moderate
MSME01001,Keer Group,IT/Services,5,4.5,0,2.0,93.2,0.872,571554.0,1.33,161493.0,0,99.1,0.22,94.4,91.1,80.3,99.1,36.9,86.7,Healthy,healthy
MSME01002,"Sharma, Wason and Jani",Manufacturing,14,2.6,1,10.0,81.8,0.877,70594.0,1.15,92290.0,2,66.3,0.465,81.8,68.4,43.7,66.3,23.9,56.3,Moderate,moderate
MSME01003,"Kohli, Gupta and Wali",Manufacturing,20,1.5,1,30.3,40.9,0.56,29441.0,0.96,1000.0,5,34.7,0.379,42.7,42.2,0.0,34.7,23.1,30.7,High-Risk,high_risk
MSME01004,"Wason, Tripathi and Ratti",Manufacturing,7,6.4,0,2.0,88.3,0.766,231368.0,1.03,60681.0,1,78.8,0.403,91.6,76.8,35.9,78.8,37.1,68.8,Moderate,moderate
MSME01005,Subramanian Group,Auto Services,6,11.1,0,20.6,42.2,0.48,117898.0,0.97,15794.0,5,41.5,0.605,50.5,45.4,0.0,41.5,45.1,34.2,High-Risk,high_risk
MSME01006,Kade-Ramaswamy,Retail Trade,1,4.2,1,6.2,84.6,0.681,261404.0,1.29,67755.0,3,83.2,0.319,86.3,73.8,33.3,83.2,33.0,66.1,Moderate,moderate
MSME01007,Hegde-Gala,Auto Services,1,14.7,0,13.4,84.0,0.791,98824.0,1.12,1000.0,1,63.4,0.306,80.8,65.2,17.7,63.4,64.9,61.2,Moderate,moderate
MSME01008,"Korpal, Nanda and Chowdhury",Auto Services,10,2.7,1,14.3,49.0,0.364,56722.0,0.88,24139.0,5,50.0,0.484,59.1,31.1,0.6,50.0,23.6,36.7,High-Risk,high_risk
MSME01009,Palla-Kalla,Agri-processing,14,12.9,0,2.1,98.8,0.956,460475.0,1.34,310361.0,0,95.8,0.164,97.7,96.9,86.8,95.8,63.8,98.2,Healthy,healthy
MSME01010,"Rama, Konda and Singhal",Auto Services,11,4.0,0,7.3,84.4,0.69,360891.0,1.12,58177.0,3,77.1,0.322,85.4,78.3,26.7,77.1,32.4,59.8,Moderate,moderate
MSME01011,"Gade, Kakar and Ranganathan",Construction Materials,14,5.9,0,2.8,96.9,0.939,478530.0,1.09,158769.0,0,90.3,0.266,96.1,95.8,74.8,90.3,39.7,82.7,Healthy,healthy
MSME01012,Bala and Sons,Auto Services,3,12.2,0,18.9,63.1,0.418,135000.0,1.16,5183.0,6,51.5,0.439,64.3,42.8,0.0,51.5,53.4,38.3,High-Risk,high_risk
MSME01013,"Parmar, Varughese and Sahota",IT/Services,1,11.6,0,20.2,39.8,0.517,46203.0,0.76,46585.0,6,55.3,0.659,49.3,40.8,0.7,55.3,45.0,30.6,High-Risk,high_risk
MSME01014,"Sangha, Mukhopadhyay and Tata",Agri-processing,15,2.8,1,2.7,100.0,0.871,570718.0,1.2,186628.0,0,90.6,0.25,98.1,91.0,84.0,90.6,30.9,85.5,Healthy,healthy
MSME01015,Magar Ltd,Textiles,1,5.3,0,5.0,76.1,0.785,193066.0,0.95,98330.0,2,90.4,0.322,82.0,74.3,41.8,90.4,36.2,62.6,Moderate,moderate
MSME01016,Bumb PLC,Food & Beverage,5,11.5,0,11.4,57.1,0.626,119735.0,1.02,11478.0,2,55.1,0.556,66.1,55.8,14.3,55.1,47.8,45.0,High-Risk,high_risk
MSME01017,Dua-Chada,Agri-processing,6,9.2,1,2.3,93.8,0.854,319194.0,1.02,276605.0,0,96.8,0.176,94.6,89.8,80.3,96.8,52.3,84.6,Healthy,healthy
MSME01018,"Narula, Soman and Raghavan",Food & Beverage,8,14.1,0,8.2,72.4,0.696,347336.0,1.25,9402.0,2,77.1,0.422,77.5,78.7,18.2,77.1,59.7,57.9,Moderate,moderate
MSME01019,Palan-Konda,Textiles,2,4.3,1,29.8,56.2,0.567,5000.0,0.75,36195.0,3,46.7,0.535,52.3,40.2,12.1,46.7,26.9,35.6,High-Risk,high_risk
MSME01020,"Gola, Madan and Trivedi",Auto Services,18,14.2,0,0.0,90.6,0.909,568460.0,1.15,280206.0,0,96.9,0.255,94.3,93.6,83.0,96.9,64.9,95.8,Healthy,healthy
MSME01021,"Mukherjee, Mahal and Chanda",Food & Beverage,6,5.7,0,2.3,66.6,0.74,217420.0,1.12,49624.0,2,74.1,0.413,78.3,73.6,29.0,74.1,34.7,55.9,Moderate,moderate
MSME01022,Gupta-Wagle,Food & Beverage,15,9.3,1,1.3,97.0,0.845,302918.0,1.08,220051.0,0,97.3,0.181,97.3,89.1,81.7,97.3,52.5,90.9,Healthy,healthy
MSME01023,"Mane, Om and Gokhale",Construction Materials,14,11.8,0,28.0,48.5,0.325,134571.0,1.0,16812.0,4,57.0,0.495,48.9,36.2,5.7,57.0,50.5,38.9,High-Risk,high_risk
MSME01024,Lad Ltd,Food & Beverage,20,3.4,0,21.6,63.5,0.421,130405.0,1.03,8712.0,4,71.5,0.63,62.6,42.5,3.5,71.5,21.3,39.7,High-Risk,high_risk
MSME01025,"Johal, Gill and Ramaswamy",Auto Services,9,13.6,0,20.4,44.8,0.58,101494.0,0.46,41108.0,8,48.1,0.57,52.2,50.8,0.0,48.1,53.7,37.7,High-Risk,high_risk
MSME01026,Chokshi LLC,Construction Materials,7,14.8,0,2.4,77.8,0.584,376319.0,1.01,29006.0,1,80.9,0.424,85.0,70.9,24.8,80.9,61.7,63.7,Moderate,moderate
MSME01027,Vasa Ltd,Manufacturing,5,1.0,1,15.1,68.7,0.524,91550.0,0.73,8227.0,6,23.5,0.638,70.3,45.8,0.0,23.5,13.9,33.6,High-Risk,high_risk
MSME01028,"Om, Shanker and Gokhale",Textiles,12,5.7,0,15.6,57.0,0.484,76643.0,0.87,25095.0,7,63.0,0.535,63.0,41.5,0.0,63.0,31.0,35.1,High-Risk,high_risk
MSME01029,Nagy PLC,Retail Trade,1,11.3,1,0.8,97.5,0.891,662681.0,1.33,194660.0,0,96.0,0.162,97.9,92.4,86.7,96.0,59.0,90.8,Healthy,healthy
MSME01030,Dhillon Group,Manufacturing,2,6.2,0,25.7,62.5,0.481,5000.0,0.89,27137.0,4,45.5,0.144,59.0,34.2,6.8,45.5,44.3,37.0,High-Risk,high_risk
MSME01031,"Venkatesh, Uppal and Pandit",Textiles,12,14.0,1,3.5,95.4,0.978,308305.0,1.23,124864.0,0,90.8,0.229,94.7,98.4,66.2,90.8,65.1,82.3,Healthy,healthy
MSME01032,Kara Ltd,Textiles,2,1.9,1,4.2,70.0,0.756,183428.0,1.03,59209.0,0,82.4,0.44,79.0,71.2,40.3,82.4,22.5,58.4,Moderate,moderate
MSME01033,Bose Ltd,Textiles,17,7.2,1,3.1,93.8,0.886,420348.0,1.21,161458.0,0,94.3,0.198,94.1,92.0,78.0,94.3,45.7,90.8,Healthy,healthy
MSME01034,"Kulkarni, Dhawan and Kohli",Manufacturing,8,6.3,0,3.5,94.6,0.877,298475.0,1.21,121122.0,0,91.3,0.103,94.2,91.2,64.6,91.3,45.8,89.0,Healthy,healthy
MSME01035,"Goyal, Sen and Bahri",Food & Beverage,1,8.9,0,0.0,97.3,0.968,315796.0,1.37,195255.0,0,97.2,0.186,98.4,97.7,87.4,97.2,51.1,88.2,Healthy,healthy
MSME01036,Chadha-Toor,Construction Materials,4,6.4,0,7.9,87.0,0.795,226512.0,0.85,80320.0,2,71.1,0.344,86.5,78.3,33.9,71.1,38.9,68.1,Moderate,moderate
MSME01037,"Shere, Raghavan and Modi",Manufacturing,4,15.0,1,0.0,100.0,1.0,704871.0,1.33,141815.0,0,94.8,0.175,100.0,100.0,73.9,94.8,69.8,91.0,Healthy,healthy
MSME01038,Pandit Inc,Construction Materials,1,3.6,0,14.7,81.2,0.73,255563.0,1.0,32809.0,3,75.3,0.456,78.1,76.7,16.0,75.3,27.1,57.5,Moderate,moderate
MSME01039,Saxena PLC,Retail Trade,2,4.5,1,1.3,98.7,0.773,309251.0,1.27,257202.0,0,88.6,0.238,98.3,84.1,85.5,88.6,36.4,83.5,Healthy,healthy
MSME01040,Gola-Bala,Manufacturing,4,14.9,0,5.6,94.8,0.948,612632.0,1.25,113207.0,0,95.7,0.164,92.9,96.4,62.8,95.7,69.8,79.7,Healthy,healthy
MSME01041,Seshadri-Kapoor,Agri-processing,13,7.6,1,10.0,81.7,0.547,291032.0,1.1,48217.0,1,47.1,0.22,81.8,67.4,33.1,47.1,46.2,60.7,Moderate,moderate
MSME01042,Srinivas-Vyas,Food & Beverage,4,8.6,1,14.3,48.4,0.454,182546.0,0.8,1000.0,2,48.5,0.684,58.7,50.0,6.4,48.5,35.3,35.1,High-Risk,high_risk
MSME01043,Pandya-Kumar,Manufacturing,12,4.7,0,0.0,99.3,0.973,283362.0,1.18,232591.0,0,100.0,0.203,99.6,96.5,83.7,100.0,38.0,92.4,Healthy,healthy
MSME01044,Chowdhury and Sons,Auto Services,17,12.3,1,2.9,79.1,0.773,89669.0,1.03,91478.0,2,66.0,0.396,85.4,63.1,41.0,66.0,55.0,56.5,Moderate,moderate
MSME01045,Mand and Sons,Retail Trade,1,2.0,1,30.1,51.3,0.57,51285.0,0.69,26346.0,4,26.8,0.436,49.2,45.0,2.5,26.8,22.9,28.4,High-Risk,high_risk
MSME01046,Mukherjee-Varughese,Agri-processing,20,11.5,0,8.0,83.6,0.759,306027.0,0.95,45838.0,1,75.2,0.197,84.4,83.2,29.3,75.2,58.6,65.5,Moderate,moderate
MSME01047,Sengupta-Nanda,Retail Trade,8,4.8,0,2.5,98.7,0.993,285952.0,1.22,101044.0,0,94.9,0.262,97.4,98.1,58.2,94.9,36.5,79.2,Healthy,healthy
MSME01048,Banerjee-Chaudhari,Textiles,1,14.2,0,0.5,92.6,0.871,435331.0,1.43,289039.0,0,92.9,0.14,95.2,91.0,88.6,92.9,68.4,92.8,Healthy,healthy
MSME01049,Chahal Inc,Construction Materials,9,11.7,0,33.5,34.9,0.506,85350.0,1.04,17571.0,2,29.5,0.648,36.9,44.0,16.6,29.5,45.7,30.6,High-Risk,high_risk
MSME01050,Joshi-Bhattacharyya,Auto Services,8,5.3,0,3.6,96.0,0.975,308312.0,1.6,161251.0,0,95.4,0.169,95.0,98.2,85.7,95.4,40.8,85.4,Healthy,healthy
MSME01051,"Dhar, Gill and Halder",Textiles,1,8.7,0,16.5,50.7,0.343,28086.0,1.03,7218.0,6,43.7,0.438,58.6,26.8,0.0,43.7,43.0,35.3,High-Risk,high_risk
MSME01052,Sarkar-Chauhan,Construction Materials,1,11.7,0,9.9,69.9,0.624,370569.0,0.98,41711.0,2,73.7,0.357,74.8,73.7,23.4,73.7,54.4,60.1,Moderate,moderate
MSME01053,Lad-Hegde,Food & Beverage,21,13.5,1,30.3,47.6,0.434,54230.0,0.94,25986.0,5,47.3,0.57,46.8,35.8,2.5,47.3,53.4,31.0,High-Risk,high_risk
MSME01054,"Gupta, Brar and Bhalla",Agri-processing,4,14.4,1,10.1,54.0,0.309,207697.0,1.07,43968.0,6,68.6,0.349,65.1,42.4,6.0,68.6,62.7,50.5,Moderate,high_risk
MSME01055,Dasgupta-Dass,Auto Services,14,10.8,0,25.2,43.2,0.552,148487.0,0.95,2199.0,6,50.4,0.652,47.8,53.5,0.0,50.4,42.8,37.6,High-Risk,high_risk
MSME01056,Grover LLC,Agri-processing,3,7.3,0,1.9,93.9,0.985,606074.0,1.23,141276.0,0,95.1,0.284,95.0,98.9,71.7,95.1,43.4,85.4,Healthy,healthy
MSME01057,Basu and Sons,Construction Materials,2,3.6,1,17.4,43.6,0.361,101113.0,0.7,31375.0,2,25.1,0.467,53.6,35.4,14.5,25.1,26.8,31.1,High-Risk,high_risk
MSME01058,Sekhon-Naik,Construction Materials,2,6.9,0,5.5,81.3,0.726,249417.0,1.08,37288.0,2,82.4,0.236,84.8,75.8,24.0,82.4,43.6,63.5,Moderate,moderate
MSME01059,Chauhan and Sons,Auto Services,9,12.3,0,7.4,69.3,0.609,258054.0,1.21,15592.0,1,58.7,0.312,76.3,68.5,24.3,58.7,57.5,57.9,Moderate,moderate
MSME01060,Minhas PLC,Agri-processing,9,2.3,1,6.1,87.9,0.653,177693.0,0.93,36993.0,0,72.5,0.32,88.3,63.4,30.9,72.5,27.3,60.5,Moderate,moderate
MSME01061,Wali LLC,Construction Materials,5,14.6,0,27.8,53.8,0.461,77748.0,0.75,19133.0,3,28.9,0.534,52.3,40.1,6.4,28.9,57.8,34.5,High-Risk,high_risk
MSME01062,Mand-Basu,Retail Trade,4,0.9,1,34.7,34.4,0.589,115079.0,0.72,21019.0,10,35.5,0.786,35.7,52.7,0.0,35.5,9.1,29.1,High-Risk,high_risk
MSME01063,Mand and Sons,Construction Materials,4,12.4,0,9.2,54.1,0.529,64380.0,0.94,25957.0,6,43.0,0.644,65.9,43.5,0.0,43.0,47.9,44.1,High-Risk,high_risk
MSME01064,Goda-Mohan,Retail Trade,17,1.8,1,3.6,73.0,0.753,220856.0,1.01,42657.0,4,74.0,0.577,81.2,74.8,14.5,74.0,18.1,57.0,Moderate,moderate
MSME01065,Kar-Ravi,Auto Services,2,1.2,1,12.6,77.7,0.772,281418.0,0.98,106868.0,1,66.2,0.219,77.5,82.2,50.2,66.2,27.0,63.7,Moderate,moderate
MSME01066,"Ramaswamy, Bhardwaj and Nagy",Auto Services,2,4.5,0,2.9,66.3,0.729,5000.0,1.11,83928.0,1,72.7,0.338,77.6,51.5,45.1,72.7,33.4,58.5,Moderate,moderate
MSME01067,Parikh-Bajwa,Agri-processing,15,7.6,0,3.9,98.0,0.857,546464.0,1.34,179967.0,0,94.3,0.201,96.0,90.0,86.7,94.3,46.8,93.2,Healthy,healthy
MSME01068,"Nagi, Nadig and Ghose",Agri-processing,4,13.6,0,1.6,98.5,0.856,338217.0,1.25,307279.0,0,94.2,0.147,97.9,89.9,85.0,94.2,66.4,90.5,Healthy,healthy
MSME01069,Sastry-Mammen,Construction Materials,2,7.1,0,1.2,96.5,0.905,370600.0,1.2,223844.0,0,96.4,0.253,97.0,93.3,84.0,96.4,43.7,84.0,Healthy,healthy
MSME01070,"Prasad, Parikh and Saran",Auto Services,7,1.4,1,2.3,99.1,0.828,255770.0,1.19,71989.0,0,100.0,0.193,97.8,83.6,47.9,100.0,28.4,71.5,Healthy,healthy
MSME01071,"Mani, Dayal and Dey",Retail Trade,13,6.5,0,2.9,95.3,1.0,369872.0,1.14,151097.0,1,95.7,0.252,95.1,100.0,68.3,95.7,41.9,85.7,Healthy,healthy
MSME01072,Dey Ltd,IT/Services,11,0.6,1,0.0,96.3,0.92,498984.0,1.21,196273.0,0,95.0,0.268,97.8,94.4,84.2,95.0,23.7,84.3,Healthy,healthy
MSME01073,"Chowdhury, Swaminathan and Vasa",Textiles,8,14.3,0,1.2,93.7,0.926,221124.0,1.34,223355.0,0,90.1,0.163,95.3,86.9,86.9,90.1,68.0,89.6,Healthy,healthy
MSME01074,"Singh, Minhas and Thakur",Auto Services,3,3.4,0,0.0,97.1,0.857,599258.0,1.29,94499.0,0,85.1,0.167,98.2,90.0,57.4,85.1,35.2,74.1,Healthy,healthy
MSME01075,Jayaraman-Swamy,Construction Materials,3,6.5,0,18.9,55.8,0.589,93722.0,0.76,2597.0,4,39.6,0.506,59.8,50.6,0.0,39.6,34.3,34.3,High-Risk,high_risk
MSME01076,"Zachariah, Basak and Mitra",Food & Beverage,16,10.1,0,12.7,85.6,0.753,353289.0,1.1,63428.0,0,86.0,0.256,82.2,82.7,43.0,86.0,52.6,69.0,Moderate,moderate
MSME01077,Mangat-Sampath,Retail Trade,6,14.7,0,2.1,95.9,0.824,493880.0,1.54,221509.0,1,95.8,0.103,96.0,87.7,85.8,95.8,71.0,92.1,Healthy,healthy
MSME01078,Dey Group,Manufacturing,11,11.2,0,10.1,77.0,0.658,184794.0,0.99,91950.0,3,71.6,0.232,78.9,64.6,35.4,71.6,56.6,59.8,Moderate,moderate
MSME01079,"Sarma, Savant and Baral",Retail Trade,29,14.1,0,2.8,94.3,0.906,393782.0,1.04,193736.0,0,99.0,0.204,94.5,93.4,80.7,99.0,66.2,88.7,Healthy,healthy
MSME01080,Khalsa and Sons,Auto Services,13,2.1,1,23.1,62.9,0.475,57088.0,0.94,27753.0,8,18.2,0.65,61.2,38.9,0.0,18.2,16.8,24.7,High-Risk,high_risk
MSME01081,"Deol, Munshi and Narayan",Construction Materials,9,4.0,0,24.2,46.6,0.395,35185.0,0.7,24365.0,3,64.0,0.427,50.6,31.1,7.2,64.0,29.2,34.4,High-Risk,high_risk
MSME01082,Naidu-Shere,Retail Trade,2,9.3,0,5.7,90.8,0.831,518808.0,1.09,190974.0,0,99.8,0.244,90.4,88.2,81.8,99.8,50.6,81.3,Healthy,healthy
MSME01083,"Dutta, Shetty and Chowdhury",Textiles,8,1.9,1,9.7,83.5,0.617,303440.0,1.07,102039.0,2,67.0,0.43,83.1,73.2,45.3,67.0,22.8,66.0,Moderate,moderate
MSME01084,Luthra-Prashad,IT/Services,1,12.3,0,34.7,43.9,0.521,105828.0,0.69,1572.0,1,34.3,0.544,41.3,47.0,9.3,34.3,50.6,35.9,High-Risk,high_risk
